filename,width,height,class,xmin,ymin,xmax,ymax
India_000267.jpg,720,720,D00,421,568,482,653
India_000267.jpg,720,720,D00,489,528,698,717
India_000268.jpg,720,720,D40,314,477,369,511
India_000268.jpg,720,720,D50,206,459,261,493
India_000269.jpg,720,720,D20,271,499,557,695
India_000270.jpg,720,720,D20,3,472,571,678
India_000270.jpg,720,720,D00,116,458,358,588
India_000271.jpg,720,720,D20,477,568,640,660
India_000272.jpg,720,720,D44,301,507,346,592
India_000272.jpg,720,720,D20,20,489,620,656
India_000272.jpg,720,720,D43,121,432,523,488
India_000274.jpg,720,720,D40,239,466,481,572
India_000274.jpg,720,720,D40,483,434,720,503
India_000274.jpg,720,720,D20,260,497,679,622
India_000274.jpg,720,720,D40,1,506,209,642
India_000275.jpg,720,720,D44,495,447,575,524
India_000275.jpg,720,720,D00,343,495,382,562
India_000278.jpg,720,720,D40,211,516,442,704
India_000283.jpg,720,720,D44,206,487,279,549
India_000283.jpg,720,720,D20,1,452,580,648
India_000285.jpg,720,720,D20,28,542,714,638
India_000285.jpg,720,720,D43,11,527,699,649
India_000285.jpg,720,720,D44,336,486,363,580
India_000288.jpg,720,720,D40,98,545,261,660
India_000288.jpg,720,720,D40,436,563,509,609
India_000292.jpg,720,720,D20,478,571,720,719
India_000292.jpg,720,720,D00,493,585,657,719
India_000293.jpg,720,720,D00,438,496,486,639
India_000298.jpg,720,720,D20,4,573,212,719
India_000298.jpg,720,720,D20,210,483,298,572
India_000299.jpg,720,720,D00,101,476,224,690
India_000299.jpg,720,720,D20,63,406,700,699
India_000301.jpg,720,720,D40,371,588,405,611
India_000301.jpg,720,720,D40,432,637,604,683
India_000302.jpg,720,720,D20,331,551,662,719
India_000309.jpg,720,720,D20,490,510,720,678
India_000309.jpg,720,720,D01,10,491,260,691
India_000310.jpg,720,720,D20,248,443,461,672
India_000312.jpg,720,720,D00,420,489,546,715
India_000316.jpg,720,720,D40,332,499,370,526
India_000316.jpg,720,720,D40,223,584,392,656
India_000316.jpg,720,720,D40,385,477,419,501
India_000316.jpg,720,720,D40,417,499,436,515
India_000316.jpg,720,720,D40,138,496,188,522
India_000316.jpg,720,720,D20,509,483,643,627
India_000316.jpg,720,720,D00,457,450,524,610
India_000317.jpg,720,720,D40,78,554,234,688
India_000317.jpg,720,720,D00,354,535,402,670
India_000317.jpg,720,720,D20,416,489,720,678
India_000319.jpg,720,720,D01,546,528,585,697
India_000319.jpg,720,720,D00,340,577,504,720
India_000320.jpg,720,720,D00,24,445,161,720
India_000320.jpg,720,720,D40,170,434,421,505
India_000323.jpg,720,720,D20,8,527,419,720
India_000323.jpg,720,720,D40,460,464,637,662
India_000323.jpg,720,720,D40,303,454,444,508
India_000323.jpg,720,720,D40,168,455,268,480
India_000329.jpg,720,720,D44,82,578,166,628
India_000330.jpg,720,720,D00,80,477,330,706
India_000335.jpg,720,720,D44,551,601,663,718
India_000343.jpg,720,720,D20,110,528,667,720
India_000343.jpg,720,720,D44,571,644,665,718
India_000348.jpg,720,720,D20,106,517,447,715
India_000348.jpg,720,720,D44,366,528,419,713
India_000350.jpg,720,720,D20,248,519,492,706
India_000352.jpg,720,720,D20,59,408,362,647
India_000352.jpg,720,720,D20,367,401,652,533
India_000352.jpg,720,720,D40,44,593,92,619
India_000352.jpg,720,720,D40,341,365,389,391
India_000353.jpg,720,720,D20,275,434,519,641
India_000353.jpg,720,720,D20,76,451,232,647
India_000353.jpg,720,720,D44,343,540,383,645
India_000358.jpg,720,720,D50,239,562,315,594
India_000361.jpg,720,720,D20,136,494,613,602
India_000361.jpg,720,720,D40,321,478,368,507
India_000361.jpg,720,720,D40,238,486,321,521
India_000361.jpg,720,720,D40,332,422,422,454
India_000362.jpg,720,720,D00,537,612,577,689
India_000362.jpg,720,720,D00,427,517,461,659
India_000362.jpg,720,720,D00,497,549,537,626
India_000362.jpg,720,720,D00,136,524,290,623
India_000362.jpg,720,720,D20,6,512,582,692
India_000367.jpg,720,720,D20,410,463,720,699
India_000367.jpg,720,720,D40,415,478,502,553
India_000367.jpg,720,720,D00,252,455,377,694
India_000368.jpg,720,720,D40,374,441,427,460
India_000368.jpg,720,720,D40,207,444,367,484
India_000368.jpg,720,720,D40,383,408,436,427
India_000368.jpg,720,720,D00,387,483,439,570
India_000368.jpg,720,720,D00,463,447,549,537
India_000369.jpg,720,720,D20,13,492,562,710
India_000369.jpg,720,720,D44,7,498,204,556
India_000371.jpg,720,720,D44,315,469,340,534
India_000371.jpg,720,720,D20,258,434,528,665
India_000371.jpg,720,720,D20,34,456,251,679
India_000373.jpg,720,720,D40,4,496,297,672
India_000373.jpg,720,720,D00,297,476,451,696
India_000379.jpg,720,720,D44,438,465,461,528
India_000382.jpg,720,720,D00,66,510,288,670
India_000382.jpg,720,720,D00,333,517,384,650
India_000382.jpg,720,720,D00,458,495,551,665
India_000382.jpg,720,720,D00,378,450,411,514
India_000382.jpg,720,720,D20,232,520,419,662
India_000383.jpg,720,720,D40,427,432,514,546
India_000383.jpg,720,720,D20,268,440,392,525
India_000383.jpg,720,720,D40,293,404,321,427
India_000383.jpg,720,720,D40,240,397,268,420
India_000383.jpg,720,720,D40,330,376,358,399
India_000383.jpg,720,720,D40,92,379,191,422
India_000384.jpg,720,720,D40,405,503,539,545
India_000384.jpg,720,720,D40,476,548,720,636
India_000384.jpg,720,720,D20,347,571,483,638
India_000389.jpg,720,720,D40,326,375,448,441
India_000391.jpg,720,720,D44,400,397,548,505
India_000391.jpg,720,720,D40,315,419,378,447
India_000391.jpg,720,720,D00,176,389,251,523
India_000392.jpg,720,720,D40,222,414,294,469
India_000399.jpg,720,720,D40,412,350,509,401
India_000399.jpg,720,720,D40,454,285,551,336
India_000402.jpg,720,720,D40,432,576,595,644
India_000402.jpg,720,720,D40,1,529,216,638
India_000403.jpg,720,720,D20,104,525,476,626
India_000407.jpg,720,720,D44,484,588,536,692
India_000407.jpg,720,720,D44,107,646,198,714
India_000409.jpg,720,720,D20,284,538,666,720
India_000409.jpg,720,720,D44,374,511,410,564
India_000410.jpg,720,720,D44,48,528,192,583
India_000412.jpg,720,720,D00,329,480,406,594
India_000412.jpg,720,720,D20,439,409,522,492
India_000414.jpg,720,720,D44,170,549,277,670
India_000416.jpg,720,720,D20,182,235,622,682
India_000421.jpg,720,720,D44,566,592,652,680
India_000421.jpg,720,720,D20,283,471,697,671
India_000424.jpg,720,720,D20,118,369,639,705
India_000427.jpg,720,720,D20,37,521,569,670
India_000428.jpg,720,720,D00,454,573,505,654
India_000431.jpg,720,720,D40,189,536,279,608
India_000432.jpg,720,720,D20,314,436,720,595
India_000436.jpg,720,720,D00,556,526,683,651
India_000436.jpg,720,720,D20,1,497,684,664
India_000438.jpg,720,720,D40,77,462,394,656
India_000438.jpg,720,720,D40,395,494,445,617
India_000439.jpg,720,720,D40,16,528,138,591
India_000439.jpg,720,720,D40,136,457,193,484
India_000439.jpg,720,720,D40,370,442,408,467
India_000439.jpg,720,720,D40,225,455,263,480
India_000439.jpg,720,720,D40,342,410,454,431
India_000439.jpg,720,720,D20,16,437,307,707
India_000439.jpg,720,720,D20,354,475,644,636
India_000439.jpg,720,720,D40,499,545,581,626
India_000440.jpg,720,720,D40,12,404,457,709
India_000446.jpg,720,720,D00,408,372,438,553
India_000448.jpg,720,720,D40,197,659,298,712
India_000448.jpg,720,720,D40,248,518,495,657
India_000448.jpg,720,720,D40,202,476,304,510
India_000451.jpg,720,720,D44,87,496,161,540
India_000453.jpg,720,720,D01,470,537,574,642
India_000455.jpg,720,720,D20,181,468,673,649
India_000456.jpg,720,720,D40,321,477,368,495
India_000456.jpg,720,720,D00,285,510,366,659
India_000456.jpg,720,720,D00,377,431,392,472
India_000456.jpg,720,720,D40,141,661,189,702
India_000459.jpg,720,720,D20,289,581,430,669
India_000459.jpg,720,720,D44,4,517,227,601
India_000462.jpg,720,720,D20,474,507,713,695
India_000462.jpg,720,720,D00,259,564,325,650
India_000466.jpg,720,720,D20,88,352,720,715
India_000466.jpg,720,720,D40,200,319,311,372
India_000466.jpg,720,720,D40,293,287,359,329
India_000466.jpg,720,720,D40,442,301,508,343
India_000466.jpg,720,720,D40,573,325,701,369
India_000467.jpg,720,720,D44,434,552,605,679
India_000467.jpg,720,720,D20,333,514,684,680
India_000470.jpg,720,720,D40,180,480,282,558
India_000470.jpg,720,720,D40,1,526,60,565
India_000470.jpg,720,720,D40,69,508,156,550
India_000470.jpg,720,720,D40,1,448,60,481
India_000470.jpg,720,720,D40,81,464,162,505
India_000470.jpg,720,720,D40,166,398,360,473
India_000470.jpg,720,720,D40,411,436,477,563
India_000471.jpg,720,720,D44,231,541,334,708
India_000471.jpg,720,720,D20,336,572,531,718
India_000472.jpg,720,720,D20,12,496,578,712
India_000472.jpg,720,720,D00,323,481,367,585
India_000472.jpg,720,720,D40,401,466,421,486
India_000472.jpg,720,720,D40,369,468,389,488
India_000475.jpg,720,720,D40,17,502,118,569
India_000475.jpg,720,720,D40,237,396,274,422
India_000475.jpg,720,720,D40,159,466,220,498
India_000475.jpg,720,720,D40,96,576,157,608
India_000475.jpg,720,720,D20,233,442,464,715
India_000477.jpg,720,720,D44,233,453,405,622
India_000478.jpg,720,720,D00,474,606,527,696
India_000478.jpg,720,720,D00,391,487,444,577
India_000480.jpg,720,720,D20,127,526,616,720
India_000480.jpg,720,720,D43,215,518,719,633
India_000482.jpg,720,720,D00,77,554,237,710
India_000482.jpg,720,720,D00,229,621,271,703
India_000483.jpg,720,720,D20,1,508,616,693
India_000485.jpg,720,720,D40,310,429,602,633
India_000486.jpg,720,720,D20,231,568,397,716
India_000486.jpg,720,720,D40,373,504,407,519
India_000492.jpg,720,720,D44,406,408,443,549
India_000493.jpg,720,720,D20,138,500,714,720
India_000494.jpg,720,720,D00,362,587,394,697
India_000494.jpg,720,720,D00,255,585,315,693
India_000495.jpg,720,720,D44,46,535,197,608
India_000498.jpg,720,720,D20,1,387,683,586
India_000500.jpg,720,720,D20,134,506,524,666
India_000504.jpg,720,720,D20,132,396,717,712
India_000511.jpg,720,720,D00,475,600,503,720
India_000511.jpg,720,720,D00,165,522,254,633
India_000512.jpg,720,720,D20,362,422,612,611
India_000514.jpg,720,720,D00,334,509,448,704
India_000514.jpg,720,720,D20,227,589,555,717
India_000517.jpg,720,720,D40,287,477,455,534
India_000517.jpg,720,720,D40,147,451,237,498
India_000517.jpg,720,720,D40,486,526,593,694
India_000517.jpg,720,720,D40,22,507,293,664
India_000517.jpg,720,720,D20,91,499,443,704
India_000522.jpg,720,720,D20,241,492,503,682
India_000522.jpg,720,720,D44,548,551,648,618
India_000524.jpg,720,720,D00,79,399,269,700
India_000524.jpg,720,720,D00,286,418,476,719
India_000524.jpg,720,720,D20,68,406,688,707
India_000525.jpg,720,720,D20,3,534,578,668
India_000525.jpg,720,720,D44,164,556,274,657
India_000528.jpg,720,720,D10,236,558,576,618
India_000528.jpg,720,720,D00,580,608,669,674
India_000532.jpg,720,720,D00,165,562,275,623
India_000532.jpg,720,720,D00,213,522,361,718
India_000534.jpg,720,720,D44,484,638,551,718
India_000535.jpg,720,720,D40,295,634,342,663
India_000537.jpg,720,720,D40,375,504,489,545
India_000537.jpg,720,720,D40,437,482,472,501
India_000537.jpg,720,720,D40,488,463,567,498
India_000537.jpg,720,720,D40,573,496,608,515
India_000537.jpg,720,720,D40,659,583,715,610
India_000537.jpg,720,720,D40,239,470,319,499
India_000537.jpg,720,720,D40,361,444,437,469
India_000537.jpg,720,720,D20,306,530,627,685
India_000537.jpg,720,720,D40,533,521,716,564
India_000537.jpg,720,720,D00,589,588,708,701
India_000542.jpg,720,720,D00,290,594,330,692
India_000542.jpg,720,720,D00,337,482,363,559
India_000544.jpg,720,720,D20,162,448,536,716
India_000544.jpg,720,720,D40,160,407,241,445
India_000544.jpg,720,720,D40,264,394,361,435
India_000544.jpg,720,720,D40,390,385,433,429
India_000545.jpg,720,720,D40,3,481,228,662
India_000548.jpg,720,720,D20,42,488,472,697
India_000552.jpg,720,720,D40,114,591,510,683
India_000552.jpg,720,720,D40,509,571,610,621
India_000552.jpg,720,720,D40,465,515,535,551
India_000552.jpg,720,720,D40,383,470,471,506
India_000552.jpg,720,720,D40,283,550,371,581
India_000552.jpg,720,720,D40,309,505,374,534
India_000555.jpg,720,720,D20,420,607,660,720
India_000555.jpg,720,720,D20,385,529,534,605
India_000556.jpg,720,720,D20,326,446,516,649
India_000556.jpg,720,720,D20,546,445,720,650
India_000557.jpg,720,720,D40,266,514,394,549
India_000557.jpg,720,720,D40,344,470,531,510
India_000557.jpg,720,720,D40,429,526,481,576
India_000557.jpg,720,720,D40,2,518,266,708
India_000557.jpg,720,720,D40,384,485,648,675
India_000560.jpg,720,720,D00,422,509,575,652
India_000560.jpg,720,720,D00,584,502,720,641
India_000561.jpg,720,720,D00,331,571,351,633
India_000562.jpg,720,720,D00,493,501,634,641
India_000562.jpg,720,720,D00,330,467,395,606
India_000562.jpg,720,720,D40,454,438,536,494
India_000563.jpg,720,720,D20,254,472,706,695
India_000563.jpg,720,720,D40,172,584,414,671
India_000566.jpg,720,720,D44,218,517,282,570
India_000570.jpg,720,720,D44,59,623,193,720
India_000570.jpg,720,720,D44,192,543,261,610
India_000575.jpg,720,720,D40,296,591,382,662
India_000575.jpg,720,720,D40,295,611,375,657
India_000576.jpg,720,720,D20,457,444,587,578
India_000576.jpg,720,720,D20,3,458,376,720
India_000576.jpg,720,720,D40,292,416,357,440
India_000578.jpg,720,720,D01,161,588,265,713
India_000578.jpg,720,720,D01,265,460,369,585
India_000578.jpg,720,720,D00,430,580,522,684
India_000579.jpg,720,720,D20,1,554,312,716
India_000579.jpg,720,720,D20,92,445,330,547
India_000579.jpg,720,720,D20,390,445,653,559
India_000579.jpg,720,720,D40,212,472,263,494
India_000579.jpg,720,720,D40,520,470,592,539
India_000580.jpg,720,720,D20,159,511,482,691
India_000580.jpg,720,720,D40,315,517,378,689
India_000580.jpg,720,720,D44,388,518,451,690
India_000581.jpg,720,720,D40,460,515,496,533
India_000581.jpg,720,720,D40,430,490,454,513
India_000582.jpg,720,720,D20,561,527,720,638
India_000586.jpg,720,720,D40,310,601,383,668
India_000586.jpg,720,720,D40,318,562,354,590
India_000586.jpg,720,720,D40,402,588,442,631
India_000586.jpg,720,720,D20,176,507,510,712
India_000589.jpg,720,720,D10,193,582,454,652
India_000590.jpg,720,720,D40,383,478,493,527
India_000590.jpg,720,720,D00,535,509,619,557
India_000591.jpg,720,720,D20,70,470,631,616
India_000591.jpg,720,720,D40,188,570,339,647
India_000592.jpg,720,720,D20,1,528,720,720
India_000592.jpg,720,720,D43,105,575,720,720
India_000595.jpg,720,720,D40,278,425,425,473
India_000595.jpg,720,720,D40,162,405,269,442
India_000595.jpg,720,720,D40,282,359,407,407
India_000596.jpg,720,720,D40,233,538,354,609
India_000596.jpg,720,720,D20,300,487,691,716
India_000597.jpg,720,720,D00,549,518,711,616
India_000597.jpg,720,720,D20,452,525,705,673
India_000599.jpg,720,720,D00,149,581,238,701
India_000601.jpg,720,720,D20,237,446,674,678
India_000603.jpg,720,720,D00,499,130,631,630
India_000605.jpg,720,720,D44,544,475,694,596
India_000605.jpg,720,720,D20,487,460,708,667
India_000605.jpg,720,720,D20,300,429,474,646
India_000605.jpg,720,720,D20,1,476,291,712
India_000609.jpg,720,720,D20,128,535,681,700
India_000609.jpg,720,720,D00,614,609,690,711
India_000611.jpg,720,720,D20,195,474,474,708
India_000612.jpg,720,720,D40,406,626,458,659
India_000614.jpg,720,720,D40,434,601,478,640
India_000614.jpg,720,720,D40,400,678,436,713
India_000617.jpg,720,720,D20,3,482,263,696
India_000618.jpg,720,720,D40,358,422,463,455
India_000618.jpg,720,720,D40,1,551,43,610
India_000618.jpg,720,720,D20,21,495,347,685
India_000618.jpg,720,720,D44,322,485,379,549
India_000622.jpg,720,720,D20,276,497,557,681
India_000622.jpg,720,720,D20,1,523,269,720
India_000622.jpg,720,720,D43,330,456,546,501
India_000624.jpg,720,720,D01,473,509,540,670
India_000627.jpg,720,720,D40,331,458,438,500
India_000628.jpg,720,720,D20,217,526,571,706
India_000628.jpg,720,720,D40,334,561,387,601
India_000630.jpg,720,720,D20,34,546,275,709
India_000630.jpg,720,720,D00,252,468,400,717
India_000631.jpg,720,720,D40,1,422,303,665
India_000631.jpg,720,720,D40,406,478,664,667
India_000631.jpg,720,720,D20,220,480,491,670
India_000638.jpg,720,720,D44,127,603,268,717
India_000644.jpg,720,720,D00,141,614,267,720
India_000644.jpg,720,720,D40,353,472,490,628
India_000646.jpg,720,720,D20,84,498,469,641
India_000646.jpg,720,720,D00,314,521,361,625
India_000646.jpg,720,720,D40,492,616,521,646
India_000652.jpg,720,720,D40,262,426,409,484
India_000652.jpg,720,720,D40,307,532,354,569
India_000652.jpg,720,720,D40,144,527,179,552
India_000652.jpg,720,720,D20,104,550,291,633
India_000652.jpg,720,720,D20,172,465,410,582
India_000652.jpg,720,720,D40,1,625,78,692
India_000654.jpg,720,720,D40,387,654,512,695
India_000655.jpg,720,720,D20,331,475,577,658
India_000656.jpg,720,720,D20,168,545,642,715
India_000659.jpg,720,720,D20,2,586,720,714
India_000659.jpg,720,720,D40,377,558,432,580
India_000659.jpg,720,720,D40,199,472,349,522
India_000659.jpg,720,720,D40,28,521,179,568
India_000659.jpg,720,720,D40,363,499,527,551
India_000659.jpg,720,720,D40,247,515,366,558
India_000659.jpg,720,720,D40,450,561,489,584
India_000665.jpg,720,720,D20,369,545,521,679
India_000665.jpg,720,720,D00,170,581,257,660
India_000665.jpg,720,720,D00,304,596,337,656
India_000665.jpg,720,720,D00,552,609,694,715
India_000667.jpg,720,720,D20,251,499,529,680
India_000669.jpg,720,720,D40,516,512,620,558
India_000669.jpg,720,720,D00,39,511,296,676
India_000669.jpg,720,720,D20,133,553,398,698
India_000669.jpg,720,720,D40,366,562,512,640
India_000676.jpg,720,720,D20,331,495,557,694
India_000678.jpg,720,720,D20,16,499,542,694
India_000678.jpg,720,720,D44,246,500,316,570
India_000680.jpg,720,720,D00,556,569,606,670
India_000680.jpg,720,720,D20,296,562,525,665
India_000681.jpg,720,720,D44,554,596,631,660
India_000682.jpg,720,720,D43,27,527,601,668
India_000682.jpg,720,720,D40,274,466,380,494
India_000683.jpg,720,720,D00,338,500,364,632
India_000683.jpg,720,720,D00,465,452,556,537
India_000684.jpg,720,720,D40,165,474,415,650
India_000684.jpg,720,720,D40,436,437,720,598
India_000685.jpg,720,720,D40,381,542,487,586
India_000685.jpg,720,720,D40,494,520,576,547
India_000685.jpg,720,720,D00,225,520,305,577
India_000685.jpg,720,720,D00,296,593,425,697
India_000688.jpg,720,720,D00,423,434,444,506
India_000690.jpg,720,720,D20,140,456,291,624
India_000700.jpg,720,720,D20,267,573,503,667
India_000701.jpg,720,720,D40,192,573,248,611
India_000702.jpg,720,720,D20,327,504,519,682
India_000705.jpg,720,720,D40,273,496,359,527
India_000705.jpg,720,720,D40,356,426,434,445
India_000705.jpg,720,720,D20,8,487,361,698
India_000709.jpg,720,720,D44,300,543,363,642
